wbps_gene_id,wormbase_gseq,wikigene_name,entrezgene_id,Rep1.CeMbio.intestine,Rep1.CeMbio.to.PA14.intestine,Rep1.OP50.intestine,Rep1.OP50.to.PA14.intestine,Rep2.CeMbio.intestine,Rep2.CeMbio.to.PA14.intestine,Rep2.OP50.intestine,Rep2.OP50.to.PA14.intestine,Rep3.CeMbio.intestine,Rep3.CeMbio.to.PA14.intestine,Rep3.OP50.intestine,Rep3.OP50.to.PA14.intestine
WBGene00016025,C23H5.3,xbx-4,182822,3.39478957847565,3.18650364055676,3.41707066706502,3.05414280177563,3.40685004042246,3.06787734225297,3.31194995230876,3.05493374767954,3.20430933111061,3.0639981109159,3.46005748944534,3.05786987797816
WBGene00016027,C23H5.8,C23H5.8,177007,10.5031895879629,8.25917132503138,11.5367909174154,8.85576270004475,10.2711860710995,8.13541394379618,11.4079256504662,8.59996355400431,9.36360945153368,8.1678850137555,11.5186315551077,8.96729363895606
WBGene00016052,C24B9.9,dod-3,178737,7.93117119359941,10.344339852636,9.29657743570879,9.03860617255933,8.35321270998691,9.01802465706723,9.65207388267895,9.65274042357294,6.37649266217601,10.7495389583273,10.0972343281323,10.3188334812671
WBGene00016061,C24G6.6,hpo-15,178934,11.4083158293049,11.3081573464156,10.721505623136,11.9605025685182,11.3369100306782,11.3939748077857,10.8461719913674,12.3009301520111,10.4298084920967,11.4342465932744,10.8866831297225,11.919821121683
WBGene00016129,C26B2.7,C26B2.7,177599,7.5906138823557,7.53671064703248,7.81329999176608,7.02774405168491,7.64907826114597,7.24507177922392,7.77167245833817,6.98116576320819,7.56750349150885,7.60521602275391,7.8294661996631,7.11675133609991
WBGene00016285,C31B8.12,C31B8.12,183081,3.07865720724942,2.98538723142149,3.89518804936485,2.97479936831333,3.08222791914324,2.99547233711781,3.54936674118001,2.97602048113114,3.03266867390412,2.98974347585304,3.61289111597775,2.98051939893639
WBGene00016340,C33C12.8,gba-2,183155,6.012683944384,7.15114576563086,6.93911357540552,7.43256471389144,6.05584919992619,8.58577331469444,6.54459782106939,6.3120400301606,5.48252567604048,7.30031331865449,5.89656104860664,6.55426361607826
WBGene00016424,C34H4.1,C34H4.1,176963,8.82178996210282,9.01417555134702,9.01273251628541,10.0791382377624,7.48820740111957,9.21606698048939,9.09030535169234,11.2701569177433,7.82654175320152,8.11239435165141,8.47992466982717,10.2997114783
WBGene00016450,C35D10.14,clec-5,175652,8.87637172085501,8.15393813257471,10.8242394241572,8.18151083572392,8.7837329013161,9.11523147013748,10.2618669886649,7.64291967667777,7.81591550250814,7.48290201539919,9.84623933492614,7.39585829221434
WBGene00016577,C41H7.7,clec-3,183396,9.05511416690338,10.3804060055569,5.93569893632109,10.488229124678,8.14773758038793,10.2985264741718,7.05474457628776,10.4701057136154,7.9944699287476,10.4631061577721,7.52000046611178,10.8995783286976
WBGene00016614,C43H6.1,trpp-12,180546,8.28308043763365,7.23703103946972,7.79137954523574,7.77176870568305,8.28209031057427,6.9309721671636,7.94874874799628,7.48840905494995,8.31458679326748,6.97216129992987,8.05779141456093,7.24262059619095
WBGene00016630,C44B7.10,acer-1,174128,12.2459419961754,11.5881901461852,12.7860794740569,11.7002288068829,11.8562521490309,11.7085658364005,12.7498430826792,11.1973392033946,11.7641876144314,11.3379125848986,12.7370438763348,11.2059616286251
WBGene00016664,C45E5.1,C45E5.1,183469,8.05215945367269,6.93147009397045,8.68349274400291,7.34168142828526,7.95205512120827,7.10107594670953,8.74258433600136,6.73133190593949,7.60825342329397,6.98562252719429,9.38451356766507,7.304853106144
WBGene00016669,C45G7.2,ilys-2,183475,3.75003436909812,3.4458833127687,4.47068376093774,3.43059652702308,3.66097607627248,3.78218813689713,4.25758631672337,3.43236626635003,3.46200891911546,3.45213716913559,4.05113412122497,3.43887107372086
WBGene00016762,C49A9.8,ugt-24,177380,6.54947762690685,6.52981817636993,6.89635715850056,7.66731385517927,6.36209955985951,6.33070927348588,6.81060108862828,8.61889936039985,6.38232390178578,6.09109905947817,6.84263743593533,7.69670604019635
WBGene00016785,C49G7.7,C49G7.7,28661643,5.89878585165896,7.41533709720653,6.33823487047753,7.79269340558282,5.23271502547818,7.38456291603489,6.171381097386,8.80901186458127,4.55609968817781,7.66481088256392,5.20847685058581,7.92969722273655
WBGene00016845,C50F7.5,C50F7.5,177554,8.17510684970453,9.38453315776768,8.4632443878709,10.2669868598415,7.81365471879209,11.0655705940053,9.14173202355158,11.4981202659,6.09028004627226,11.1344556896276,8.50244085787846,11.1235882161044
WBGene00016863,C52A10.2,cest-35.2,178910,6.05031236711961,7.22339502223923,7.87833520321961,7.54418345435315,6.21770732278948,8.22732285686596,8.21815727107538,7.27993248826513,5.66385695231869,6.83902496255437,8.05558568448113,7.06931736158783
WBGene00016943,C55B7.4,acdh-1,172358,12.1853775315101,5.10239851741318,15.1838966084864,4.17106508668032,12.9005549568193,5.34675383055632,15.0570133083275,4.29072807587096,11.4940912159245,6.05591561460456,15.3592638877122,4.64028475902595
WBGene00016957,C55F2.1,atic-1,177576,11.00665873479,10.0471257806864,11.7002776887581,9.99790488610549,11.1586926192667,9.55000337324994,11.7364168222986,10.0583636190752,10.3402234150699,9.9761409817018,12.0277351029864,9.79113387203802
WBGene00016984,C56G3.1,npr-8,183869,6.70331006698166,7.35010869595095,6.36921335023353,7.5134787484062,6.39066830819968,7.22421405942391,6.20005924427725,7.53916284582331,6.45642705123322,6.89151090231438,6.21808443484417,7.35091455847975
WBGene00017089,E01A2.7,poml-2,171999,7.3292859480964,7.51646712623412,8.44461427922239,7.23467585020671,7.54589977324877,7.35589061432435,8.16746659946323,7.30003503572987,6.8385231429342,7.46623224687524,8.34911336968091,7.20896004331482
WBGene00017199,F07C4.2,clec-45,184130,6.13304153319626,7.3407000200208,4.7311180300776,7.5960143191417,6.14450349902332,7.60323392042965,4.29584526568847,8.78091505716549,5.41896108425059,7.11634688872108,5.0442695656888,8.23734869383248
WBGene00017262,F08F3.4,F08F3.4,178924,7.10684676952692,6.91137259984165,7.21503924937796,6.57134314188674,7.88846180551315,6.14284294849506,7.24541297173586,6.79108079605213,8.80255099172641,5.70967549134331,7.31902256286727,6.52944710646357
WBGene00017301,F09F7.4,hach-1,175766,11.2784491933136,10.6570290666488,12.958465938578,10.6349505608509,11.381363727325,10.7922945163229,12.8822079896285,10.4076105792607,10.9712834092589,10.2802118691646,12.9595847208059,10.7734070333619
WBGene00017466,F14F9.3,F14F9.3,178902,4.20436037125933,4.36125517570391,4.04408033054312,5.45800230570213,4.31707977167455,4.74658717876781,4.27438597066785,5.40691412136184,4.16044939391975,4.04636959072142,4.1868454587004,4.98779006102163
WBGene00017484,F15E6.3,F15E6.3,177195,4.23212565136334,4.62154987957848,4.85660585583612,4.89544489424804,4.3197738743241,4.41405418245925,4.80029955353376,5.31940441775388,4.24830635698293,5.36543282525076,5.26769609519349,4.86906065522625
WBGene00017485,F15E6.4,F15E6.4,177193,2.95281543471027,3.00626431009611,3.42965050530469,2.86188782851398,2.88537864748537,2.87646623744583,3.25314599172983,2.86273514608306,2.99387694483718,2.87237706960505,3.44614952475839,2.8658720237024
WBGene00017524,F16G10.9,F16G10.9,173593,3.41361028815076,3.18211900304787,3.59956584073681,3.1725849344578,3.78165235331185,3.19131753790044,3.40019484858159,3.17367803005909,3.89386433747155,3.18607834917342,3.38462198174414,3.17771991222242
WBGene00017565,F18E3.7,ddo-2,179130,9.59448851874317,7.09983873113821,10.8282118730133,7.64888511482062,8.86142011346861,8.00027806394275,10.709782020118,6.86583192618322,8.63897646344552,7.35462841312943,10.8530619866873,7.4060163126769
WBGene00017567,F18E3.11,F18E3.11,259628,4.14733102509205,3.96904364023541,5.03346650674518,3.93572439551126,4.60829985997337,3.99923725559147,5.33125871375797,3.93966317160266,5.0636756354946,3.98225312071072,5.32301398626845,4.1009350007257
WBGene00017636,F20D6.6,F20D6.6,184725,3.90868527361305,3.38828231278119,3.75736316762545,3.67276186384309,3.67989936404953,3.39943392233433,3.42758618520858,3.45569830203989,4.31536648663517,3.39308850812624,3.48500357941157,3.58827406257451
WBGene00017640,F20D6.11,F20D6.11,179196,10.8539250083189,10.87912732788,9.34553828507103,11.0561210826825,10.6802894418644,10.7234111367631,9.58759318009302,10.5630866665218,9.92961823789217,10.413414457842,9.68946067121544,10.7576384727085
WBGene00017658,F21C10.9,F21C10.9,184767,8.38877958248092,8.05557913688676,10.782131447533,8.24958317104609,8.27364726628192,8.9019896178736,11.0654891939248,6.58618184420487,7.28006350026759,7.8307902247752,11.8104274268393,7.4475019985579
WBGene00017659,F21C10.10,F21C10.10,179290,7.39833697356577,7.30198160410078,9.41657316225901,7.59138684293136,7.78712302531563,7.98382578686634,9.19639195238803,7.57379502131623,6.59865416975746,6.76661743315283,9.18323140573543,6.93123213832989
WBGene00017678,F21F8.4,asp-12,179210,10.4041907311314,10.9106176272799,8.43733388490138,10.7126063730002,10.2429241493809,9.13903815816611,8.6118146133406,10.6408835232656,8.77187421453004,9.55715524790985,9.06259668314098,11.1650452092393
WBGene00017691,F22A3.6,ilys-5,180928,13.4822301140326,10.6085837103543,13.9053856000868,11.3942025531463,12.9960065040012,11.1075307567996,13.7952041295374,9.40084852929295,12.2643185252685,11.2311374675594,14.0479385876107,10.5403210789253
WBGene00017703,F22E5.1,F22E5.1,184831,10.0815698326903,8.3282970301286,7.94978780944074,7.52882466637412,10.3207513889848,8.27398512521249,7.93196344496576,7.62207502513104,9.2699807991791,7.84941388221299,8.3350365844608,8.31642072707008
WBGene00017730,F22H10.6,F22H10.6,184876,5.3879888994014,3.80812764631579,4.10133016430311,4.28097600633302,4.45676133844632,3.83103545726921,3.9660595675814,4.08584656462824,4.65759691515869,3.92728002668715,4.13605767854286,3.79683151554912
WBGene00017764,F25A2.1,F25A2.1,184913,5.76837578608351,7.06529247405915,5.15237216062955,7.25862069812534,5.41418143501711,7.00303402660198,5.27548642195264,7.74010081575518,5.13906801362385,6.30524436666111,5.73400680430704,7.69669513957196
WBGene00017777,F25B5.6,F25B5.6,175842,10.5447118973042,10.2380234975049,11.6259040950261,10.3318222362865,10.6803365964714,10.1554192304798,11.5519014058777,10.3542165884017,10.0738734161919,10.2768291852172,11.6726968223591,10.1802307976919
WBGene00017798,F25G6.7,slc-17.8,179234,7.07660353521559,5.73069303780366,5.76617778845386,6.18015327283195,7.49778993399881,5.92900477394569,6.07533575575442,6.72382770165543,7.61796561457615,6.03939670481648,5.8297153766004,6.65153442638463
WBGene00017819,F26D11.2,F26D11.2,184973,4.27588410593141,3.09387116922723,3.10974963885356,3.03936416806321,4.37189345360952,3.13641402473991,3.06061237990561,3.04631464469643,5.16393505664998,3.11316705953491,3.04294670927243,3.07032312145841
WBGene00017833,F26F12.2,F26F12.2,184992,4.60284720790477,5.16267818471892,4.24086904443914,4.94131385689409,4.99083091280558,5.22279466807737,4.20253214703628,4.6225051893689,4.80176610804659,4.42481551237369,4.32685366025654,4.79537305024721
WBGene00017880,F28A12.3,F28A12.3,185038,5.89166133997885,4.69170344420519,6.90086789321824,5.43737114550716,5.99297205203208,4.93811013896301,6.99850304521908,5.02716919997101,5.5610695909291,5.51562998315105,6.93838907530801,5.39049708157788
WBGene00017881,F28A12.4,asp-13,179247,11.9997839587505,10.2844256828857,13.9736006556528,9.80059554399548,12.0844047460087,9.72137237470811,14.0642906150122,9.85741111395187,10.8981872893727,9.4489972335104,14.174830080391,10.5805843288072
WBGene00017962,F31F4.15,fbxa-72,185173,6.68229277744211,5.61045641511459,8.85139080537694,5.92844239274041,6.9396236154345,5.86428460691375,8.62477465865107,5.59207700491386,8.17856245805254,4.81764626737209,8.7734210393334,5.99203135458616
WBGene00017964,F31F7.1,F31F7.1,185179,10.9638667979316,12.5449959889239,9.65967621252404,12.9954702312995,10.5954084210998,12.4005065597358,10.4239949751168,13.0649343780149,9.49344439095651,12.8153260298733,10.620370428469,12.9466701894774
WBGene00018138,F37B4.7,folt-2,178745,12.3270130557998,9.7016055884254,13.5958566641259,9.59096651780403,12.0814854187532,9.52234670895605,13.1516078383779,9.2783309929746,10.6984922927074,9.08882392616674,12.9713237416813,10.0614453106914
WBGene00018174,F38B6.4,F38B6.4,180935,11.2800698942853,9.98257828588508,11.7413991811011,10.1455684833458,11.177988266988,9.44621369771917,11.6489845131371,10.3056852440291,10.0785404872421,9.69615665821731,12.2842553205067,9.97159646122874
WBGene00018393,F43E2.5,msra-1,185709,10.604855315795,9.90085180401854,12.4880492182822,9.9567931085388,10.3266185293471,9.63882910123902,12.3242541829409,9.8065025700794,10.1946853751283,9.92408362812645,12.5899155271423,9.82574308743693
WBGene00018400,F43H9.4,F43H9.4,179182,5.8023645668814,5.22668481590904,6.63677029245241,5.40478323769543,6.0037237065969,4.93602385410393,6.29034939259692,5.60063288554989,6.78711858220198,5.30817927840046,6.3167022300351,6.08354685611227
WBGene00018406,F44A2.7,F44A2.7,185721,4.5901360819036,3.31434901862848,3.3222961895649,3.2898621183303,4.85223380806379,3.336532584483,3.40178698881056,3.29275545706782,4.24296663801677,3.32405744280015,3.44905031838084,3.30325545834796
WBGene00018427,F44E7.5,F44E7.5,178967,7.41099412063702,6.96902878654486,5.2532223531608,7.20200383757104,7.83327447054365,7.6582811420308,6.02846653742649,7.45648794139161,7.26458644637723,7.40846603313044,6.06599730583114,7.45498409838486
WBGene00018488,F46E10.1,acs-1,179043,7.82492645409989,10.8798822819937,12.1603139225587,11.6462048932712,8.41197281753277,10.3767855379165,12.0992878686203,11.3344986405911,9.40225822593325,10.7031250258158,12.6112121900487,11.4732905459493
WBGene00018491,F46E10.10,mdh-1,179041,12.422258357831,12.2111660645522,12.9978713729355,12.2991908633664,12.1952995928392,12.2594800479762,12.9690597225074,12.2428621581235,12.3118904604899,12.1729729869197,13.1625097281033,12.2763695341272
WBGene00018603,F48E3.2,F48E3.2,185981,4.03295511517519,3.71633872438553,4.00279305909049,3.55936758710352,3.583098507566,4.03525006080073,4.02541691174941,3.56092154116108,3.88440498165884,3.66896284069824,4.47056353173017,3.56665377852462
WBGene00018643,F49F1.1,drd-50,177176,7.9599406148355,8.30006985839481,6.8506378866919,8.88899102530767,7.33706273397044,8.78916674414799,5.85604330802935,8.70945734876842,6.71356262015412,8.61750017874789,5.90367940988376,9.06727557102174
WBGene00018646,F49F1.6,mul-1,186063,7.82657921540697,9.41357517743607,7.34364153531879,10.2439748773068,7.54614960553727,9.66636806982061,6.81934528266331,10.2130766155546,6.28087527839992,9.72999771812937,6.50164092156946,10.3003228505522
WBGene00018647,F49F1.7,F49F1.7,177177,8.48094776774816,8.7546045869042,6.82713359573169,8.8825054345142,8.35878323228072,9.36874786582215,6.99698866351839,9.17539077228525,7.3816277712782,8.87499360184515,6.86189894085846,9.04068123782651
WBGene00018707,F52F10.3,oac-31,178643,6.38929155503273,8.54143251080205,6.67738402330355,7.35186593850929,6.54855429706549,7.91797136386997,6.97897956087652,7.67672862228103,6.06666538479585,8.01419015902559,6.96086702186823,8.10322800037541
WBGene00018708,F52F10.4,oac-32,186125,9.31323600732743,8.36601480496331,7.14294245272102,9.74074751757047,8.95221062278234,6.87083504026336,7.08139921390163,10.6136180883147,8.16365978109149,7.39771347156586,6.89937133553736,9.31109495323868
WBGene00018724,F53A9.1,F53A9.1,186142,9.69984433590762,10.2757966455344,8.86525581489252,10.185951186668,9.43059355446946,10.0615121158711,8.78240726247122,10.7255374782961,8.82969425072276,10.706122101119,8.5034053957482,10.2662498794334
WBGene00018730,F53A9.7,F53A9.7,186146,6.96069871871476,7.64716481751935,6.49978699987884,7.74886272026147,6.22118103977993,7.23608124971586,6.54199354593321,7.91630004717296,6.67515085396774,8.17913731150022,6.08472215891818,7.77973932920998
WBGene00018760,F53E10.4,irg-3,178726,10.1517396063032,12.0440286626247,8.26848391832601,12.923260299516,9.48574936209382,11.6374341409309,8.09031104508401,11.9432685833642,9.75211904265451,11.5372932220511,8.19550167851798,12.4753846301253
WBGene00018803,F54D10.2,fbxa-24,173727,5.36308159518905,5.99526735026667,5.06988362096875,6.26527818614083,5.14365051051284,5.78807473730485,5.21701233061045,6.92085745829927,5.68190355763785,6.82980024283166,5.01226572141913,6.4997018519145
WBGene00018811,F54D11.1,pmt-2,178854,12.3203142719795,11.5482229029896,13.7410389255749,11.5005908178072,11.939456193025,11.0887414104573,13.7082393717732,10.7046817910574,12.4159575054642,10.8918495915942,13.9272833080513,11.5947990093828
WBGene00018862,F55A12.1,,NA,9.50189543728943,9.21052428815409,7.28747336780965,9.2384553994035,9.28942368417696,9.92568867934252,7.95968893844632,8.66669285550984,9.72102196563094,9.72570205739176,7.88923320285105,9.1095608564078
WBGene00018904,F55G1.9,pycr-4,177519,11.0863586955305,11.8322300093336,8.98502667126992,12.0905652115478,10.7026211945309,10.992854328639,9.26307433887858,11.4397276273948,9.94980112606345,11.3773074329419,9.86247947809947,11.8175631996555
WBGene00018910,F56A4.2,F56A4.2,178721,5.7821847886994,11.0539137767416,6.94347216006743,10.8112975324554,5.16729105160707,10.9567891340405,7.00485689754408,10.9543298599113,4.6715370060235,11.0183090288515,7.42343442658006,11.4417600974977
WBGene00018934,F56B3.11,F56B3.11,176907,10.4535401563821,10.4592277164133,10.7841353840707,9.9110135324944,10.1986548776774,10.3834619938282,10.6594271772786,9.6744139561544,9.7891255195016,10.4902980891091,10.9367932233442,9.78685957029726
WBGene00018971,F56D6.2,clec-67,177151,11.0616609823781,12.3476701957437,11.3188260688656,13.4961954432288,10.553904606458,13.0797816509438,11.2367383465149,13.9689674786365,9.31095128781448,12.1078045432344,11.184904137869,13.7323711747354
WBGene00019089,F59A7.1,clec-206,186582,5.07815944082219,7.87265331778773,9.78012322404354,8.23890433451057,5.58356777083026,8.32499120725619,9.30000583789647,7.3607979231926,4.08665422562175,7.90146693575187,9.30539350044916,7.44204447856098
WBGene00019105,F59D6.3,asp-8,178750,8.6735238262194,9.47933292122365,8.69981910391456,9.7044462773878,7.71017656637844,10.1213787558741,8.05270489487514,9.35108668246876,7.88304363762177,9.5669951976846,8.54645544077083,9.47158215312372
WBGene00019146,H02F09.3,H02F09.3,186667,6.6964030155053,7.98808501297381,7.13745474988983,9.87664364253894,6.74116650690839,7.05827857926778,6.77249298758668,11.3154763854116,6.10422293060978,6.42790481125609,6.30260966535127,10.1155283381304
WBGene00019150,H04J21.1,H04J21.1,186681,5.18156117666623,4.42348680953065,4.16936171526145,5.16561035229103,4.8490050936648,5.42329018557963,4.11116327487045,4.12363091174047,5.74748827873836,4.84103766156187,4.1214395253338,4.35135084134479
WBGene00019232,H23N18.1,ugt-13,186766,6.2685644235266,7.28663403051605,4.97106471581137,6.84774136952602,5.7792696430684,7.53254818300813,5.07061523166121,6.39027514323267,6.72746360130804,6.41678788596022,5.48726054391432,6.68471634902727
WBGene00019234,H23N18.3,ugt-8,186768,5.25405318994143,8.09504667577305,6.84053531035368,8.25593367918181,6.00119014217645,8.97807500548167,6.61240508764571,7.73692646757226,6.64733365833717,8.57938543872382,7.30032412436517,7.80164451960204
WBGene00019235,H23N18.4,H23N18.4,186769,3.83604799364556,4.41559872079555,3.70736804537825,5.04641536469492,3.62238531769002,5.80107280668354,3.65144223231233,4.28207241154248,3.88020061649676,4.81111619487575,3.63913006218122,4.05886336254848
WBGene00019249,H28G03.1,hrpa-2,180791,11.2764632195347,10.5941153251922,12.0406495045184,10.8423608216203,11.2674537964247,10.3064297713527,11.8085821131486,10.720816107775,10.9113603808515,10.5696921795512,11.9741273843891,11.0077709312459
WBGene00019273,H43E16.1,H43E16.1,174101,10.5482474141013,10.5838140160485,9.80761363783018,10.911342656807,10.3086008216981,10.3849185990877,9.34362034224319,11.5864347306501,9.54180281437671,9.92252275324982,8.7902606405296,10.9957164593074
WBGene00019322,K02F2.2,ahcy-1,172408,14.9008740774766,14.1479618249176,16.1270760171124,13.8287035418384,14.7177511752814,13.9340299510535,16.0605188187073,13.3229674362747,14.4346404097157,14.0459391431885,16.2300239518461,14.0703470421102
WBGene00019376,K04A8.5,lipl-4,179046,4.98747091140077,4.93719354384962,5.56782031325233,4.81016093601934,5.18508837220527,5.24476697336418,5.48365134653842,4.5460239273912,5.30082100343002,4.86885635390944,5.19276274926855,4.47252082916074
WBGene00019404,K05B2.4,K05B2.4,187017,8.15734912704034,9.24275382180942,8.7716518182809,9.54715742012993,7.74413440425345,9.09864534438653,8.78050467528087,9.30021191780186,6.74887890362258,9.33191521194411,8.4678190939245,9.4484006503666
WBGene00019473,K07C6.5,cyp-35A5,178802,8.17483774799736,10.1533226467177,10.5125825061812,10.1776077492355,8.44453653924723,11.4773291078435,10.0456587869663,9.87865472253097,6.9512585780074,10.202388104047,10.2064926228349,9.68368460711592
WBGene00019495,K07E8.3,sdz-24,173457,8.87181535424138,7.76474867462873,9.33696776800584,7.87439347686993,8.56311111670849,7.54204344630993,9.12707142684602,6.45839634076669,8.85590955742496,7.72997848735866,8.95238061064255,7.68807065799324
WBGene00019519,K08B5.2,K08B5.2,187133,6.10132333441139,5.88149309164798,6.18504064171634,5.64548644038749,6.18460571414422,5.88312574819006,6.22602962978979,5.63713529144126,6.18462672757963,6.24234721876586,6.45319162035902,5.55877901918452
WBGene00019549,K09C4.4,K09C4.4,187194,5.19230781838354,6.15884625109717,6.0202602346778,5.74314306255551,5.25476007591683,5.740783462997,5.78965059167162,5.75622759448764,4.95056110814791,6.65478870853263,6.03100084248367,6.11884207485269
WBGene00019564,K09D9.1,K09D9.1,187208,8.41356559982612,8.6560198601957,6.84992713829185,8.57401312525362,8.4343015287785,8.42748913589367,7.19638819200562,8.98756419445043,6.45479449959892,9.35659477519956,5.71891984402251,8.84793648313098
WBGene00019565,K09D9.2,cyp-35A3,187209,9.55669265252314,10.7142961346351,11.513334945173,11.0868174539919,9.24596443497294,11.0021792611649,11.0641300212586,10.865439546173,8.16206083866069,10.3493245719537,10.7737823628519,10.3914139508322
WBGene00019619,K10C2.3,asp-14,180917,14.3308564298821,15.2877073637768,12.2626821016365,15.3192630411392,13.6257990192527,14.9045395567032,12.2477265951823,14.7866777999387,12.9108291594037,15.0802587055684,12.4205428542049,15.5524861163164
WBGene00019645,K11D12.5,swt-7,178890,9.97147709454768,11.3166659581458,10.9525839824878,11.8503474833884,9.94181063085993,11.7973126823689,10.4372564745343,11.7752792863778,9.09117138612079,11.5410755014925,10.5421032195662,11.3473919782022
WBGene00019656,K11G12.5,slc-25A10,180940,10.8892501104872,10.5664512903489,11.3327813360701,10.5013489716083,10.6479415548433,10.536823024445,11.3000708485623,10.2495220281932,10.2776439701533,10.5926614663727,11.554093910784,10.4670865065528
WBGene00019660,K11H12.4,K11H12.4,176894,9.85605150978116,9.44443366863627,8.13116967825384,10.1104268870748,9.06744804359841,8.88820987592853,8.47719659464552,10.4653982281763,8.47710084559047,8.79397837384532,6.85232836874505,10.077941606939
WBGene00019686,K12H6.6,K12H6.6,173629,7.84389785706445,9.0145013981706,8.31648950729853,8.85184265779692,7.85262061577462,9.15168297785896,8.71798085212373,9.39105287879498,7.66542621212501,9.22124420682233,8.87282771808579,9.27228010482091
WBGene00019719,M01H9.3,M01H9.3,177215,9.27353851864295,10.1362070346085,9.70388600650111,9.93088637632234,9.33869878633321,10.2903778260035,9.78584160427398,10.4320310316083,9.0865226319758,11.0796966964265,10.0935166862146,10.7099406583581
WBGene00019730,M02D8.4,asns-2,181121,10.3332213127592,11.0513746041329,11.4996048161186,9.6898244064576,10.0660609734533,10.1644594207681,11.9790030971761,10.6166484792085,9.97917171773779,10.5014413296163,12.0268833445696,10.7986094187241
WBGene00019738,M02F4.7,clec-265,180590,11.8301247076783,12.3158258851485,11.3519903028928,12.8973052457153,10.9650630879973,12.268666427334,10.9272683902396,13.4438009824373,10.1200963456991,11.9849244934993,11.000864150467,12.9338604984865
WBGene00019780,M60.4,M60.4,187465,7.25485759141437,8.29190900240675,7.17251823221033,8.36213120446423,7.26021150340209,8.51553822404868,7.18987452417514,8.44546387810459,7.8306518174955,8.5242729235277,7.52957780596551,8.45949232194841
WBGene00019800,PAR2.1,mtss-1,187502,9.75668377599143,9.25328855118613,10.098244342095,9.04637405670188,9.70411433695249,9.44123814088351,9.92150190780476,9.23776143268637,9.56420726469158,9.31325808669435,10.2958612519909,9.1579525410873
WBGene00019818,R02C2.7,R02C2.7,259611,3.92637147994583,4.75994458553644,3.82282440992752,4.40002291751111,3.78039028243935,4.82321124967857,3.78090323974179,4.40885431488531,3.96023959151129,5.26106288711693,3.7882177472017,4.03451913673053
WBGene00019830,R02E12.6,hrg-1,180684,11.6131383199891,9.54205044851717,10.2732623065216,10.4541365120591,12.0433593078569,9.68254173059635,9.97157398773289,9.90572933763811,9.9327503190339,9.52833410380437,10.6288848729965,10.1856818033402
WBGene00019890,R05F9.6,R05F9.6,173843,11.4234682983749,11.3218038849554,12.1822453438011,11.3246038503572,11.2819221281138,11.382522308696,12.1530648532239,10.8746053057115,11.1019518652835,11.3832539914868,12.4308660498685,11.0893515724389
WBGene00019961,R08E5.1,R08E5.1,178794,4.19529727320547,4.44788650801426,4.96880740992204,4.16896907232674,4.49423187009131,4.06518662026932,5.158145584015,4.1508734733411,4.32235001841013,4.32077722735056,5.03104247975705,4.20966254836517
WBGene00019963,R08E5.3,R08E5.3,178795,7.7063270829172,8.43952306902005,10.5673115095623,7.69502044198474,7.40947922030755,7.02770457155802,10.269343911374,7.71380849892795,7.92120965875012,7.75293359700889,10.4745017809111,6.7818122187717
WBGene00020107,R151.2,R151.2,176016,13.5066982861844,12.6707095386761,14.1890399964125,12.5790366867491,13.958574675419,12.047771414471,13.9058111889705,12.5362063281582,12.4586939723959,11.9758466458876,14.2631264334359,12.3321245355241
WBGene00020128,R193.2,R193.2,182256,13.6694377964248,11.3158011702855,12.9518222714915,12.8266725863731,13.4758187273381,11.4472583600628,12.9506652118034,12.0645511371266,11.9275317185331,11.3643443357514,13.4949782097913,12.4550151357848
WBGene00020166,T02G5.7,T02G5.7,3565206,11.3472961879221,10.9481167666979,12.0376789453153,11.0393054498552,11.0676079166467,10.6029263602873,11.9557854163235,10.8653186014419,10.6133980904177,10.5962657448547,12.2957679510345,11.0267139407883
WBGene00020169,T02G5.13,mmaa-1,174164,8.61689760864591,8.39709420871629,10.1169991697651,8.27941854502902,8.86839763924208,8.25368861936827,10.1352436375425,8.11399201608062,9.02236476573774,8.95811439355652,10.1108314845782,8.40762241676593
WBGene00020182,T03D3.1,ugt-53,178744,6.12233769438587,4.80948858048245,7.12844386092848,5.32352544388625,6.12126173129754,4.76820394031084,6.73229383979896,5.0706477357905,5.61505713586262,5.19946936817828,6.93349448193322,5.52092980103451
WBGene00020245,T05B11.1,T05B11.1,179151,10.7889774055811,7.94296473140548,8.54232901056481,11.0043882757549,9.76713007841182,9.72889639739233,8.25700432525555,9.94515922566701,9.1186875886064,8.98581377685261,6.74068898423547,9.56980988630332
WBGene00020311,T07D3.9,T07D3.9,173471,7.25100459696413,5.74415302270122,7.47104109193671,6.52807547991035,7.09235022875051,6.38973797847169,7.96456023524368,5.65984124468346,7.36264575372011,5.38995651246762,7.93131846377856,6.0658056197315
WBGene00020383,T09B4.9,tin-44,172302,10.8449084180227,10.5253274709203,11.0089545863093,9.98760298775901,10.8032171022625,10.4543251275779,10.895652817343,9.79526224183178,10.5511904204107,9.83006976066815,11.0149699357414,9.99712505069742
WBGene00020386,T09H2.1,dach-1,188350,9.74620951879266,8.48484314495194,8.84259754546415,7.53343040501187,10.3446856795345,6.88239099817214,9.10518000935584,7.93382888684446,9.07328490229043,8.08420732231113,9.36869063825484,8.13036249134568
